,DATE,COUNT,Req GSM,K.Dia,Gauge,ACT- COUNT,WEIGHT,STREN,TM,LL in mm,CPI,WPI,L,W,Fabric Width Inches
1964,2017-02-20,40/1KHY,150,19,24,39.1305,1.656,51.81188,3.641631702010305,2.1468794589046056,142.08027470405372,21.89403172099648,5,5,32.6993223141003
1965,2017-02-20,40/1KHY,150,19,24,37.78432,1.715,54.72645,3.705935995265264,2.223368494303104,134.81186234851748,21.514133029243826,5,5,33.27673018600662
1966,2017-02-20,40/1KHY,150,19,24,37.85053,1.712,54.72694,3.70269327423186,2.219479269290725,135.16636664450306,21.5329745390645,5,5,33.24761280431547
1967,2017-02-20,40/1KHY,150,19,24,38.0953,1.701,51.23986,3.690778828986696,2.2052186665196665,136.4796151636644,21.602486546691797,5,5,33.14062936470783
1968,2017-02-20,40/1KHY,150,19,24,38.47987,1.684,54.99227,3.6722895910452387,2.183179586278921,138.55145359231437,21.711250712476236,5,5,32.97460885514997
1969,2017-02-20,40/1KHY,150,19,24,38.29794,1.692,54.67308,3.681001653514775,2.193550532134801,137.57002426510886,21.659865304290324,5,5,33.05283712259247
1970,2017-02-20,40/1KHY,150,19,24,38.34326,1.69,58.83945,3.6788256215550468,2.1909578545660087,137.81428743925235,21.67267715350367,5,5,33.03329786759926
1971,2017-02-20,40/1KHY,150,19,24,38.41145,1.687,53.08864,3.6755587499243263,2.187068352448727,138.18208610312297,21.691940035414078,5,5,33.00396363032514
1972,2017-02-20,40/1KHY,150,19,24,37.91697,1.709,54.37036,3.699447830278155,2.215590187366413,135.5224142276825,21.551864942505556,5,5,33.21847097269204
1973,2017-02-20,40/1KHY,150,19,24,39.5605,1.638,55.98622,3.621786401405004,2.123544107548354,144.42864944723743,22.013998387389783,5,5,32.52112530407463
1974,2017-02-20,40/1KHY,150,19,24,39.51226,1.64,51.78295,3.623996622760683,2.1261367146973287,144.16455595784004,22.00057237891778,5,5,32.54097155608714
1975,2017-02-20,40/1KHY,150,19,24,39.29661,1.649,55.45707,3.633926812844517,2.137804422993909,142.98593589186504,21.94045287818827,5,5,32.63013776309602
1976,2017-02-20,40/1KHY,150,19,24,39.29661,1.649,48.02854,3.633926812844517,2.137804422993909,142.98593589186504,21.94045287818827,5,5,32.63013776309602
1977,2017-02-20,40/1KHY,150,19,24,39.5605,1.638,54.01328,3.621786401405004,2.123544107548354,144.42864944723743,22.013998387389783,5,5,32.52112530407463
1978,2017-02-20,40/1KHY,150,19,24,38.36596,1.689,49.4903,3.677737134550359,2.1896615298214006,137.93668889766474,21.67909154000693,5,5,33.02352401062702
1979,2017-02-20,40/1KHY,150,19,24,38.36596,1.689,52.87068,3.677737134550359,2.1896615298214006,137.93668889766474,21.67909154000693,5,5,33.02352401062702
1980,2017-02-22,40/1KHY,150,19,24,39.29661,1.649,54.1419,3.633926812844517,2.137804422993909,142.98593589186504,21.94045287818827,5,5,32.63013776309602
1981,2017-02-22,40/1KHY,150,19,24,39.34433,1.647,51.96903,3.6317223833733006,2.135211520101287,143.24646828564875,21.953770575917023,5,5,32.61034351818152
1982,2017-02-22,40/1KHY,150,19,24,37.67448,1.72,53.25417,3.7113343942004717,2.229850728309101,134.22443740122264,21.482839197834164,5,5,33.32520405739372
1983,2017-02-22,40/1KHY,150,19,24,39.27279,1.65,53.25227,3.6350286828084277,2.1391010586888957,142.8559472436979,21.933802166975063,5,5,32.640031789743
1984,2017-02-22,40/1KHY,150,19,24,38.34326,1.69,52.61987,3.6788256215550468,2.1909578545660087,137.81428743925235,21.67267715350367,5,5,33.03329786759926
1985,2017-02-22,40/1KHY,150,19,24,40.02478,1.619,47.82603,3.600719104871176,2.098911391059905,146.9786054532427,22.14279916812687,5,5,32.331955619708665
1986,2017-02-22,40/1KHY,150,19,24,37.85053,1.712,54.05821,3.70269327423186,2.219479269290725,135.16636664450306,21.5329745390645,5,5,33.24761280431547
1987,2017-02-22,40/1KHY,150,19,24,37.41346,1.732,56.00425,3.724258202223299,2.245407579696362,132.8319360827177,21.408290099865518,5,5,33.441250873394004
1988,2017-02-22,40/1KHY,150,19,24,38.96579,1.663,49.69177,3.6493202492596906,2.155954406844226,141.18414258882353,21.84790441895973,5,5,32.76836012605038
1989,2017-02-22,40/1KHY,150,19,24,37.82843,1.713,55.30154,3.7037747039040334,2.22077592611342,135.0480034158168,21.526687332239486,5,5,33.25732329134548
1990,2017-02-22,40/1KHY,150,19,24,39.8035,1.628,49.66084,3.6107139900206517,2.110579890378149,145.7614182910018,22.081505270248222,5,5,32.42170274345396
1991,2017-02-22,40/1KHY,150,19,24,39.36823,1.646,48.27348,3.6306198275496713,2.133915257726006,143.37701227231716,21.96043755256256,5,5,32.60044333299085
1992,2017-02-22,40/1KHY,150,19,24,38.77924,1.671,55.50893,3.658087361781532,2.1663257626159425,140.17147147877202,21.795542892986173,5,5,32.847082704711326
1993,2017-02-22,40/1KHY,150,19,24,38.70974,1.674,51.11372,3.661369779317617,2.170215213707627,139.7948182318252,21.776003191586828,5,5,32.87655653341363
1994,2017-02-22,40/1KHY,150,19,24,37.65259,1.721,55.00123,3.7124130624352554,2.231147091519247,134.10747177481795,21.476597204864646,5,5,33.33488974863474
1995,2017-02-22,40/1KHY,150,19,24,39.39216,1.645,51.48327,3.6295168932210213,2.1326189441418464,143.50775982827076,21.967110870571943,5,5,32.59053974908809
1996,2017-02-22,40/1KHY,150,19,24,39.29661,1.649,50.45033,3.633926812844517,2.137804422993909,142.98593589186504,21.94045287818827,5,5,32.63013776309602
1997,2017-02-22,40/1KHY,150,19,24,38.68663,1.675,50.52822,3.6624632012956404,2.1715116221461175,139.66964911342035,21.76950200395039,5,5,32.88637470301737
1998,2017-02-22,40/1KHY,150,19,24,38.96579,1.663,51.60839,3.6493202492596906,2.155954406844226,141.18414258882353,21.84790441895973,5,5,32.76836012605038
1999,2017-02-22,40/1KHY,150,19,24,39.32045,1.648,47.28748,3.632825020385686,2.1365082715652206,143.11607313498754,21.947107155613928,5,5,32.62024443239082
2000,2017-02-22,40/1KHY,150,19,24,38.91898,1.665,50.96502,3.6515142089507235,2.1585474919092604,140.9298100895949,21.834777420436417,5,5,32.788060359613716
2001,2017-02-22,40/1KHY,150,19,24,38.11771,1.7,47.57774,3.6896937360756685,2.203922183852772,136.60006143652797,21.608839568565454,5,5,33.13088598433829
2002,2017-02-22,40/1KHY,150,19,24,39.34433,1.647,49.85935,3.6317223833733006,2.135211520101287,143.24646828564875,21.953770575917023,5,5,32.61034351818152
2003,2017-02-22,40/1KHY,150,19,24,39.0833,1.658,52.86027,3.6438299958116875,2.1494721957118936,141.82328209186664,21.880823224915467,5,5,32.71906146496304
2004,2017-02-22,40/1KHY,150,19,24,37.91697,1.709,51.7137,3.699447830278155,2.215590187366413,135.5224142276825,21.551864942505556,5,5,33.21847097269204
2005,2017-02-22,40/1KHY,150,19,24,37.63073,1.722,56.36774,3.7134911914976603,2.232443183182114,133.99070037371723,21.470361955495765,5,5,33.344570598482434
2006,2017-02-22,40/1KHY,150,19,24,38.94237,1.664,50.22541,3.650417437670315,2.1572510010732957,141.05687573256225,21.841337699417586,5,5,32.778212115601804
2007,2017-02-22,40/1KHY,150,19,24,38.91898,1.665,49.33426,3.6515142089507235,2.1585474919092604,140.9298100895949,21.834777420436417,5,5,32.788060359613716
2008,2017-02-22,40/1KHY,150,19,24,38.73288,1.673,49.99408,3.660275918564774,2.1689186723700034,139.92018727899972,21.782510874552546,5,5,32.86673442391688
2009,2017-02-22,40/1KHY,150,19,24,39.39216,1.645,49.41548,3.6295168932210213,2.1326189441418464,143.50775982827076,21.967110870571943,5,5,32.59053974908809
2010,2017-02-22,40/1KHY,150,19,24,38.07292,1.702,53.71699,3.691863425273812,2.2065149367757098,136.35936548143758,21.596140164390487,5,5,33.15036828573971
2011,2017-02-22,40/1KHY,150,19,24,37.39187,1.733,54.43274,3.725333237134081,2.246704074085267,132.71697367103,21.40211222052627,5,5,33.450903939910084
2012,2017-02-22,40/1KHY,150,19,24,39.60887,1.636,48.86438,3.619574279161225,2.1209508543582953,144.69361634961655,22.02745236063399,5,5,32.5012619834078
2013,2017-02-22,40/1KHY,150,19,24,39.1305,1.656,54.02629,3.641631702010305,2.1468794589046056,142.08027470405372,21.89403172099648,5,5,32.6993223141003
2014,2017-02-22,40/1KHY,150,19,24,38.70974,1.674,49.78804,3.661369779317617,2.170215213707627,139.7948182318252,21.776003191586828,5,5,32.87655653341363
2015,2017-02-22,40/1KHY,150,19,24,38.73288,1.673,51.82333,3.660275918564774,2.1689186723700034,139.92018727899972,21.782510874552546,5,5,32.86673442391688
2016,2017-02-22,40/1KHY,150,19,24,39.15414,1.655,52.00338,3.6405321864587994,2.1455832427086046,142.2090470783966,21.900644168608373,5,5,32.68944942844078
2017,2017-02-22,40/1KHY,150,19,24,38.23015,1.695,56.65857,3.6842637984535433,2.197440153038025,137.20492327532102,21.64068708474849,5,5,33.082128917457176
2018,2017-02-22,40/1KHY,150,19,24,39.34433,1.647,50.0614,3.6317223833733006,2.135211520101287,143.24646828564875,21.953770575917023,5,5,32.61034351818152
2019,2017-02-22,40/1KHY,150,19,24,39.249,1.651,49.46036,3.6361301660590266,2.140397632211436,142.72616164958345,21.92715781855916,5,5,32.64992234397314
2020,2017-02-23,40/1KHY,150,19,24,38.16261,1.698,52.51585,3.6875225532589067,2.201329171842981,136.84149049534648,21.62156267479296,5,5,33.11139027127952
2021,2017-02-23,40/1KHY,150,19,24,38.0953,1.701,57.60233,3.690778828986696,2.2052186665196665,136.4796151636644,21.602486546691797,5,5,33.14062936470783
2022,2017-02-23,40/1KHY,150,19,24,38.43423,1.686,52.61009,3.674469335116262,2.1857720752221828,138.3050281390023,21.698371309847197,5,5,32.99418144232327
2023,2017-02-23,40/1KHY,150,19,24,38.14015,1.699,54.6833,3.6886081489775986,2.202625492208779,136.7207044318493,21.61519922415706,5,5,33.12113816651251
2024,2017-02-23,40/1KHY,150,19,24,38.68663,1.675,52.13631,3.6624632012956404,2.1715116221461175,139.66964911342035,21.76950200395039,5,5,32.88637470301737
2025,2017-02-23,40/1KHY,150,19,24,38.82571,1.669,48.30557,3.6558975471551096,2.1637329147790645,140.42350269266356,21.80859801775437,5,5,32.82741969094803
2026,2017-02-23,40/1KHY,150,19,24,38.47987,1.684,50.55436,3.6722895910452387,2.183179586278921,138.55145359231437,21.711250712476236,5,5,32.97460885514997
2027,2017-02-23,40/1KHY,150,19,24,38.54855,1.681,53.56963,3.669016766412212,2.1792899257343445,138.92255510143156,21.730617513085082,5,5,32.94522116405155
2028,2017-02-23,40/1KHY,150,19,24,37.87265,1.711,58.21729,3.7016118138914247,2.2181829543659255,135.28487159590313,21.539265597972463,5,5,33.237902041905784
2029,2017-02-23,40/1KHY,150,19,24,38.91898,1.665,54.5212,3.6515142089507235,2.1585474919092604,140.9298100895949,21.834777420436417,5,5,32.788060359613716
2030,2017-02-23,40/1KHY,150,19,24,37.8948,1.71,53.61004,3.7005298358055585,2.2168863977819298,135.40357195095777,21.545563348401913,5,5,33.22818663050189
2031,2017-02-23,40/1KHY,150,19,24,38.47987,1.684,56.86522,3.6722895910452387,2.183179586278921,138.55145359231437,21.711250712476236,5,5,32.97460885514997
2032,2017-02-23,40/1KHY,150,19,24,38.25272,1.694,58.35643,3.6831767371513937,2.1961436119226727,137.32644406950956,21.647074167194045,5,5,33.072367862303096
2033,2017-02-23,40/1KHY,150,19,24,38.98923,1.662,52.4041,3.64822311388407,2.1546582650302835,141.31155642828207,21.854474770627633,5,5,32.75850861271646
2034,2017-02-23,40/1KHY,150,19,24,38.36596,1.689,50.14988,3.677737134550359,2.1896615298214006,137.93668889766474,21.67909154000693,5,5,33.02352401062702
2035,2017-02-23,40/1KHY,150,19,24,40.17366,1.613,50.77029,3.5940409400692954,2.0911330126920644,147.79944110579933,22.18394317969643,5,5,32.271990340077885
2036,2017-02-23,40/1KHY,150,19,24,37.56528,1.725,57.46722,3.7167247921117865,2.2363327696922974,133.641283407128,21.451682451500165,5,5,33.37360608514574
2037,2017-02-23,40/1KHY,150,19,24,39.17781,1.654,54.10328,3.6394322728048927,2.144286948828091,142.338021823657,21.90726300796154,5,5,32.679572968098306
2038,2017-02-23,40/1KHY,150,19,24,38.70974,1.674,53.81003,3.661369779317617,2.170215213707627,139.7948182318252,21.776003191586828,5,5,32.87655653341363
2039,2017-02-23,40/1KHY,150,19,24,38.50274,1.683,53.21455,3.6711987889604796,2.181882813188533,138.6749912697362,21.717701650957448,5,5,32.96481421036732
2040,2017-02-23,40/1KHY,150,19,24,38.43423,1.686,58.09707,3.674469335116262,2.1857720752221828,138.3050281390023,21.698371309847197,5,5,32.99418144232327
2041,2017-02-23,40/1KHY,150,19,24,38.75605,1.672,56.57647,3.659181621385865,2.1676220013821497,140.04575638944837,21.78902504702769,5,5,32.85690839561731
2042,2017-02-23,40/1KHY,150,19,24,38.77924,1.671,50.15638,3.658087361781532,2.1663257626159425,140.17147147877202,21.795542892986173,5,5,32.847082704711326
2043,2017-02-23,40/1KHY,150,19,24,38.52563,1.682,53.52873,3.6701080056799875,2.180586447688634,138.79867372513613,21.724156312731687,5,5,32.95501973443392
2044,2017-02-23,40/1KHY,150,19,24,37.93917,1.708,58.9524,3.6983653110829073,2.214293740919126,135.64145213849295,21.558173218062795,5,5,33.208750702501874
2045,2017-02-23,40/1KHY,150,19,24,39.90155,1.624,49.39529,3.6062749611612808,2.1053935665824173,146.30034219027775,22.108685793144737,5,5,32.38184334873428
2046,2017-02-23,40/1KHY,150,19,24,38.00593,1.705,54.72072,3.6951156683440045,2.2104041834173422,135.99963363500765,21.577132397517516,5,5,33.17957116870487
2047,2017-02-23,40/1KHY,150,19,24,38.38869,1.688,51.81361,3.676648176540739,2.188365027998264,138.05928840795346,21.68551250259029,5,5,33.013745924357785
2048,2017-02-23,40/1KHY,150,19,24,38.45704,1.685,55.16059,3.673379455637067,2.1844756296029715,138.42816859407654,21.7048091445191,5,5,32.98439508189751
2049,2017-02-23,40/1KHY,150,19,24,39.41612,1.644,51.82309,3.6284135826410915,2.1313225824019884,143.63871109084582,21.97379052416765,5,5,32.58063278671027
2050,2017-02-23,40/1KHY,150,19,24,38.45704,1.685,55.87727,3.673379455637067,2.1844756296029715,138.42816859407654,21.7048091445191,5,5,32.98439508189751
2051,2017-02-23,40/1KHY,150,19,24,39.15414,1.655,51.09745,3.6405321864587994,2.1455832427086046,142.2090470783966,21.900644168608373,5,5,32.68944942844078
2052,2017-02-23,40/1KHY,150,19,24,38.45704,1.685,54.31126,3.673379455637067,2.1844756296029715,138.42816859407654,21.7048091445191,5,5,32.98439508189751
2053,2017-02-23,40/1KHY,150,19,24,38.5715,1.68,55.24385,3.667925073532379,2.1779932506297826,139.0466355323244,21.737085246186986,5,5,32.93541852054811
2054,2017-02-23,40/1KHY,150,19,24,38.07292,1.702,53.67938,3.691863425273812,2.2065149367757098,136.35936548143758,21.596140164390487,5,5,33.15036828573971
2055,2017-02-23,40/1KHY,150,19,24,37.30576,1.737,59.62267,3.7296302082398087,2.2518899673044235,132.25878543969665,21.377454478959834,5,5,33.4894877547102
2056,2017-02-23,40/1KHY,150,19,24,38.73288,1.673,54.06837,3.660275918564774,2.1689186723700034,139.92018727899972,21.782510874552546,5,5,32.86673442391688
2057,2017-02-23,40/1KHY,150,19,24,38.23015,1.695,54.06037,3.6842637984535433,2.197440153038025,137.20492327532102,21.64068708474849,5,5,33.082128917457176
2058,2017-02-23,40/1KHY,150,19,24,38.27532,1.693,56.3625,3.6820891945089533,2.1948468795732254,137.4481623157625,21.653467851593657,5,5,33.062602485047655
2059,2017-02-23,40/1KHY,150,19,24,38.77924,1.671,56.50964,3.658087361781532,2.1663257626159425,140.17147147877202,21.795542892986173,5,5,32.847082704711326
2060,2017-02-24,40/1KHY,150,19,24,39.85246,1.626,54.2974,3.608495370574742,2.107986976629966,146.03044010314585,22.095081692539633,5,5,32.40178108242655
2061,2017-02-24,40/1KHY,150,19,24,37.071,1.748,61.03835,3.7414209095880118,2.266150539954862,131.01232212269463,21.31008564037226,5,5,33.59536006010597
2062,2017-02-24,40/1KHY,150,19,24,39.36823,1.646,54.82954,3.6306198275496713,2.133915257726006,143.37701227231716,21.96043755256256,5,5,32.60044333299085
2063,2017-02-24,40/1KHY,150,19,24,38.11771,1.7,53.8186,3.6896937360756685,2.203922183852772,136.60006143652797,21.608839568565454,5,5,33.13088598433829
2064,2017-02-24,40/1KHY,150,19,24,38.14015,1.699,56.30442,3.6886081489775986,2.202625492208779,136.7207044318493,21.61519922415706,5,5,33.12113816651251
2065,2017-02-24,40/1KHY,150,19,24,39.73029,1.631,53.9069,3.614039144580894,2.1144690025335,145.35945797023646,22.06118882789411,5,5,32.45156032093758
2066,2017-02-24,40/1KHY,150,19,24,39.27279,1.65,56.01701,3.6350286828084277,2.1391010586888957,142.8559472436979,21.933802166975063,5,5,32.640031789743
2067,2017-02-24,40/1KHY,150,19,24,38.66355,1.676,51.59146,3.6635561821467086,2.172807894429422,139.5446797893926,21.763007317464194,5,5,32.89618891160757
2068,2017-02-24,40/1KHY,150,19,24,39.41612,1.644,53.97073,3.6284135826410915,2.1313225824019884,143.63871109084582,21.97379052416765,5,5,32.58063278671027
2069,2017-02-24,40/1KHY,150,19,24,38.23015,1.695,53.98219,3.6842637984535433,2.197440153038025,137.20492327532102,21.64068708474849,5,5,33.082128917457176
2070,2017-02-24,40/1KHY,150,19,24,37.02863,1.75,60.93211,3.743560857543188,2.268743582105702,130.7877771008173,21.297904063545786,5,5,33.614575305811094
2071,2017-02-24,40/1KHY,150,19,24,37.98365,1.706,54.53429,3.696199228086219,2.2117007361500716,135.88006172668116,21.570806950598765,5,5,33.18930078228378
2072,2017-02-24,40/1KHY,150,19,24,38.00593,1.705,53.23809,3.6951156683440045,2.2104041834173422,135.99963363500765,21.577132397517516,5,5,33.17957116870487
2073,2017-02-24,40/1KHY,150,19,24,38.89562,1.666,55.13824,3.6526105607822896,2.1598438761656626,140.80294552451292,21.828223587823175,5,5,32.79790483726648
2074,2017-02-24,40/1KHY,150,19,24,37.98365,1.706,54.52947,3.696199228086219,2.2117007361500716,135.88006172668116,21.570806950598765,5,5,33.18930078228378
2075,2017-02-24,40/1KHY,150,19,24,38.96579,1.663,50.20035,3.6493202492596906,2.155954406844226,141.18414258882353,21.84790441895973,5,5,32.76836012605038
2076,2017-02-24,40/1KHY,150,19,24,39.03621,1.66,53.07467,3.646027138392544,2.152065138154208,141.5670429963835,21.867637561016966,5,5,32.73879027866537
2077,2017-02-24,40/1KHY,150,19,24,38.66355,1.676,56.25988,3.6635561821467086,2.172807894429422,139.5446797893926,21.763007317464194,5,5,32.89618891160757
2078,2017-02-24,40/1KHY,150,19,24,37.8948,1.71,54.3165,3.7005298358055585,2.2168863977819298,135.40357195095777,21.545563348401913,5,5,33.22818663050189
2079,2017-02-24,40/1KHY,150,19,24,38.1851,1.697,52.79688,3.686436467363394,2.2000326479874786,136.9624735135913,21.627932749109426,5,5,33.10163797459928
2080,2017-02-24,40/1KHY,150,19,24,38.36596,1.689,51.2801,3.677737134550359,2.1896615298214006,137.93668889766474,21.67909154000693,5,5,33.02352401062702
2081,2017-02-24,40/1KHY,150,19,24,38.98923,1.662,51.49355,3.64822311388407,2.1546582650302835,141.31155642828207,21.854474770627633,5,5,32.75850861271646
2082,2017-02-24,40/1KHY,150,19,24,38.84899,1.668,55.48603,3.654801996807278,2.162436312158094,140.54981908692469,21.815135284934634,5,5,32.817582410062286
2083,2017-02-24,40/1KHY,150,19,24,38.94237,1.664,52.52492,3.650417437670315,2.1572510010732957,141.05687573256225,21.841337699417586,5,5,32.778212115601804
2084,2017-02-24,40/1KHY,150,19,24,38.47987,1.684,54.62122,3.6722895910452387,2.183179586278921,138.55145359231437,21.711250712476236,5,5,32.97460885514997
2085,2017-02-24,40/1KHY,150,19,24,38.02823,1.704,51.53694,3.6940320896042267,2.2091079881095355,136.11934797930715,21.58346166628513,5,5,33.16984138454105
2086,2017-02-24,40/1KHY,150,19,24,38.29794,1.692,54.37469,3.681001653514775,2.193550532134801,137.57002426510886,21.659865304290324,5,5,33.05283712259247
2087,2017-02-24,40/1KHY,150,19,24,39.20152,1.653,52.06809,3.6383314992783538,2.142990033719781,142.46725358965787,21.91389102829527,5,5,32.66968878669709
2088,2017-02-24,40/1KHY,150,19,24,38.94237,1.664,51.42039,3.650417437670315,2.1572510010732957,141.05687573256225,21.841337699417586,5,5,32.778212115601804
2089,2017-02-24,40/1KHY,150,19,24,38.45704,1.685,53.0396,3.673379455637067,2.1844756296029715,138.42816859407654,21.7048091445191,5,5,32.98439508189751
2090,2017-02-24,40/1KHY,150,19,24,38.34326,1.69,54.38932,3.6788256215550468,2.1909578545660087,137.81428743925235,21.67267715350367,5,5,33.03329786759926
2091,2017-02-24,40/1KHY,150,19,24,38.89562,1.666,53.96873,3.6526105607822896,2.1598438761656626,140.80294552451292,21.828223587823175,5,5,32.79790483726648
2092,2017-02-24,40/1KHY,150,19,24,36.28226,1.786,56.83807,3.781869634786048,2.3154143834112504,126.8534225129988,21.082165092798228,5,5,33.95856150678574
2093,2017-02-24,40/1KHY,150,19,24,38.47987,1.684,55.28486,3.6722895910452387,2.183179586278921,138.55145359231437,21.711250712476236,5,5,32.97460885514997
2094,2017-02-24,40/1KHY,150,19,24,39.32045,1.648,57.67676,3.632825020385686,2.1365082715652206,143.11607313498754,21.947107155613928,5,5,32.62024443239082
2095,2017-02-24,40/1KHY,150,19,24,36.75559,1.763,57.05652,3.757439707287559,2.2855970116835747,129.34385180018847,21.21923602536152,5,5,33.739197732864774
2096,2017-02-24,40/1KHY,150,19,24,39.10689,1.657,54.59563,3.6427308171711847,2.148175594292123,141.95170456432763,21.88742567091891,5,5,32.70919160453022
2097,2017-02-24,40/1KHY,150,19,24,39.41612,1.644,52.51894,3.6284135826410915,2.1313225824019884,143.63871109084582,21.97379052416765,5,5,32.58063278671027
2098,2017-02-24,40/1KHY,150,19,24,38.80246,1.67,52.89347,3.6569926695916704,2.16502939933877,140.29738686824678,21.80206721850018,5,5,32.83725312948787
2099,2017-02-24,40/1KHY,150,19,24,39.41612,1.644,52.48053,3.6284135826410915,2.1313225824019884,143.63871109084582,21.97379052416765,5,5,32.58063278671027
2100,2017-02-25,40/1KHY,150,19,24,38.75605,1.672,57.28991,3.659181621385865,2.1676220013821497,140.04575638944837,21.78902504702769,5,5,32.85690839561731
2101,2017-02-25,40/1KHY,150,19,24,39.10689,1.657,58.33175,3.6427308171711847,2.148175594292123,141.95170456432763,21.88742567091891,5,5,32.70919160453022
2102,2017-02-25,40/1KHY,150,19,24,39.05974,1.659,50.56657,3.6449287703182374,2.150768711380738,141.69506161455874,21.874227186348776,5,5,32.728927696553775
2103,2017-02-25,40/1KHY,150,19,24,37.98365,1.706,54.896,3.696199228086219,2.2117007361500716,135.88006172668116,21.570806950598765,5,5,33.18930078228378
2104,2017-02-25,40/1KHY,150,19,24,39.20152,1.653,52.65871,3.6383314992783538,2.142990033719781,142.46725358965787,21.91389102829527,5,5,32.66968878669709
2105,2017-02-25,40/1KHY,150,19,24,39.0833,1.658,52.04579,3.6438299958116875,2.1494721957118936,141.82328209186664,21.880823224915467,5,5,32.71906146496304
2106,2017-02-25,40/1KHY,150,19,24,38.29794,1.692,55.24562,3.681001653514775,2.193550532134801,137.57002426510886,21.659865304290324,5,5,33.05283712259247
2107,2017-02-25,40/1KHY,150,19,24,38.41145,1.687,51.25931,3.6755587499243263,2.187068352448727,138.18208610312297,21.691940035414078,5,5,33.00396363032514
2108,2017-02-25,40/1KHY,150,19,24,38.70974,1.674,48.32178,3.661369779317617,2.170215213707627,139.7948182318252,21.776003191586828,5,5,32.87655653341363
2109,2017-02-25,40/1KHY,150,19,24,39.10689,1.657,53.95142,3.6427308171711847,2.148175594292123,141.95170456432763,21.88742567091891,5,5,32.70919160453022
2110,2017-02-25,40/1KHY,150,19,24,39.41612,1.644,50.22046,3.6284135826410915,2.1313225824019884,143.63871109084582,21.97379052416765,5,5,32.58063278671027
2111,2017-02-25,40/1KHY,150,19,24,38.32058,1.691,54.81472,3.679914115301796,2.19225457095552,137.692030002401,21.66626652194605,5,5,33.04307178511051
2112,2017-02-25,40/1KHY,150,19,24,38.11771,1.7,56.27998,3.6896937360756685,2.203922183852772,136.60006143652797,21.608839568565454,5,5,33.13088598433829
2113,2017-02-25,40/1KHY,150,19,24,38.00593,1.705,54.33693,3.6951156683440045,2.2104041834173422,135.99963363500765,21.577132397517516,5,5,33.17957116870487
2114,2017-02-25,40/1KHY,150,19,24,38.47987,1.684,52.90112,3.6722895910452387,2.183179586278921,138.55145359231437,21.711250712476236,5,5,32.97460885514997
2115,2017-02-25,40/1KHY,150,19,24,38.64049,1.677,58.61551,3.6646491937132883,2.1741045899435196,139.41985600352956,21.756516322702034,5,5,32.90600339600172
2116,2017-02-25,40/1KHY,150,19,24,38.64049,1.677,52.97243,3.6646491937132883,2.1741045899435196,139.41985600352956,21.756516322702034,5,5,32.90600339600172
2117,2017-02-25,40/1KHY,150,19,24,38.29794,1.692,49.1018,3.681001653514775,2.193550532134801,137.57002426510886,21.659865304290324,5,5,33.05283712259247
2118,2017-02-25,40/1KHY,150,19,24,38.77924,1.671,52.02785,3.658087361781532,2.1663257626159425,140.17147147877202,21.795542892986173,5,5,32.847082704711326
2119,2017-02-25,40/1KHY,150,19,24,38.29794,1.692,55.67703,3.681001653514775,2.193550532134801,137.57002426510886,21.659865304290324,5,5,33.05283712259247
2120,2017-02-26,40/1KHY,150,19,24,39.73029,1.631,57.24109,3.614039144580894,2.1144690025335,145.35945797023646,22.06118882789411,5,5,32.45156032093758
2121,2017-02-26,40/1KHY,150,19,24,39.34433,1.647,58.55423,3.6317223833733006,2.135211520101287,143.24646828564875,21.953770575917023,5,5,32.61034351818152
2122,2017-02-26,40/1KHY,150,19,24,38.84899,1.668,53.65324,3.654801996807278,2.162436312158094,140.54981908692469,21.815135284934634,5,5,32.817582410062286
2123,2017-02-26,40/1KHY,150,19,24,37.09222,1.747,55.63969,3.7403505461818596,2.2648541032773633,131.12482836521494,21.316183875168655,5,5,33.58574894045549
2124,2017-02-26,40/1KHY,150,19,24,37.80637,1.714,54.08615,3.7048551217634706,2.222071747873881,134.92988889525327,21.520409673145164,5,5,33.267024693000174
2125,2017-02-26,40/1KHY,150,19,24,39.03621,1.66,51.15014,3.646027138392544,2.152065138154208,141.5670429963835,21.867637561016966,5,5,32.73879027866537
2126,2017-02-26,40/1KHY,150,19,24,38.27532,1.693,54.28811,3.6820891945089533,2.1948468795732254,137.4481623157625,21.653467851593657,5,5,33.062602485047655
2127,2017-02-26,40/1KHY,150,19,24,37.34877,1.735,56.69947,3.7274821106799516,2.249296741677615,132.4875740881926,21.389774017039077,5,5,33.47019933121774
2128,2017-02-26,40/1KHY,150,19,24,38.05056,1.703,52.55056,3.6929480077653403,2.207811571410951,136.239258550943,21.58979759052873,5,5,33.1601070828968
2129,2017-02-26,40/1KHY,150,19,24,39.0833,1.658,52.95903,3.6438299958116875,2.1494721957118936,141.82328209186664,21.880823224915467,5,5,32.71906146496304
2130,2017-02-26,40/1KHY,150,19,24,37.13473,1.745,56.0237,3.738209049094459,2.2622614104550287,131.3503087983186,21.328395216236967,5,5,33.5665197846194
2131,2017-02-26,40/1KHY,150,19,24,39.10689,1.657,57.69542,3.6427308171711847,2.148175594292123,141.95170456432763,21.88742567091891,5,5,32.70919160453022
2132,2017-02-26,40/1KHY,150,19,24,40.57615,1.597,57.97722,3.5761711976616266,2.070390282633189,150.02614440763898,22.29479395509185,5,5,32.111532469960004
